,Region,Section,Alignment
15,Quartile 1,1,0.7636105809252327
16,Quartile 1,10,0.6638080591533443
17,Quartile 1,11,0.8546381294656031
18,Quartile 1,12,0.7812200940685847
19,Quartile 1,13,0.8454664747431867
20,Quartile 1,2,0.7098661929970744
21,Quartile 1,3,0.7301203611064387
22,Quartile 1,4,0.8117389380547071
23,Quartile 1,5,0.849450650773295
24,Quartile 1,6,0.8823996523021991
25,Quartile 1,7,0.7322190306945661
26,Quartile 1,8,0.8913238221472408
27,Quartile 1,9,0.8203922461888892
28,Quartile 1,AllQuestions,0.7781164132157189
29,Quartile 1,SectionsAvg,0.7950964794323355
